strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2012-11-15,0.0,10.5,247.0,248.0,2012-11-15,10,30,2012,11,15,2012-11-15 10:30:00
2012-11-18,0.0,11.0,247.0,249.0,2012-11-18,11,0,2012,11,18,2012-11-18 11:00:00
2012-11-25,306.92,10.700000000000001,247.0,248.0,2012-11-25,10,42,2012,11,25,2012-11-25 10:42:00
2012-11-28,0.0,10.3,246.0,248.0,2012-11-28,10,18,2012,11,28,2012-11-28 10:18:00
2012-12-04,313.46,10.5,247.0,249.0,2012-12-04,10,30,2012,12,4,2012-12-04 10:30:00
2012-12-14,0.0,10.700000000000001,246.0,248.0,2012-12-14,10,42,2012,12,14,2012-12-14 10:42:00
2013-01-07,0.0,10.4,247.0,249.0,2013-01-07,10,24,2013,1,7,2013-01-07 10:24:00
2013-01-25,0.0,10.0,247.0,249.0,2013-01-25,10,0,2013,1,25,2013-01-25 10:00:00
2013-02-01,309.46,10.600000000000001,247.0,248.0,2013-02-01,10,36,2013,2,1,2013-02-01 10:36:00
2013-02-06,0.0,10.5,247.0,249.0,2013-02-06,10,30,2013,2,6,2013-02-06 10:30:00
2013-02-08,307.86,10.200000000000001,247.0,248.0,2013-02-08,10,12,2013,2,8,2013-02-08 10:12:00
2013-02-09,304.32,10.0,246.0,248.0,2013-02-09,10,0,2013,2,9,2013-02-09 10:00:00
2013-02-11,0.0,10.100000000000001,247.0,248.0,2013-02-11,10,6,2013,2,11,2013-02-11 10:06:00
2013-02-12,0.0,10.3,247.0,248.0,2013-02-12,10,18,2013,2,12,2013-02-12 10:18:00
2013-03-06,0.0,10.3,247.0,249.0,2013-03-06,10,18,2013,3,6,2013-03-06 10:18:00
2013-04-03,0.0,10.8,247.0,249.0,2013-04-03,10,48,2013,4,3,2013-04-03 10:48:00
2013-04-07,305.22,11.0,247.0,249.0,2013-04-07,11,0,2013,4,7,2013-04-07 11:00:00
2013-04-09,0.0,10.600000000000001,246.0,248.0,2013-04-09,10,36,2013,4,9,2013-04-09 10:36:00
2013-04-10,0.0,11.0,247.0,249.0,2013-04-10,11,0,2013,4,10,2013-04-10 11:00:00
2013-04-23,303.56,10.700000000000001,246.0,249.0,2013-04-23,10,42,2013,4,23,2013-04-23 10:42:00
2013-04-25,309.34000000000003,10.4,246.0,248.0,2013-04-25,10,24,2013,4,25,2013-04-25 10:24:00
2013-05-01,307.54,10.5,246.0,248.0,2013-05-01,10,30,2013,5,1,2013-05-01 10:30:00
2013-05-09,307.90000000000003,10.0,247.0,248.0,2013-05-09,10,0,2013,5,9,2013-05-09 10:00:00
2013-05-17,0.0,10.100000000000001,247.0,248.0,2013-05-17,10,6,2013,5,17,2013-05-17 10:06:00
2013-06-01,305.96,10.100000000000001,247.0,248.0,2013-06-01,10,6,2013,6,1,2013-06-01 10:06:00
2013-06-06,0.0,10.9,246.0,248.0,2013-06-06,10,54,2013,6,6,2013-06-06 10:54:00
2013-06-14,301.74,10.5,246.0,249.0,2013-06-14,10,30,2013,6,14,2013-06-14 10:30:00
2013-06-16,302.28000000000003,10.4,247.0,248.0,2013-06-16,10,24,2013,6,16,2013-06-16 10:24:00
2013-06-20,0.0,10.100000000000001,247.0,249.0,2013-06-20,10,6,2013,6,20,2013-06-20 10:06:00
2013-06-28,305.08,10.3,246.0,248.0,2013-06-28,10,18,2013,6,28,2013-06-28 10:18:00
2013-07-03,302.78000000000003,11.0,247.0,249.0,2013-07-03,11,0,2013,7,3,2013-07-03 11:00:00
2013-07-26,306.44,10.5,246.0,248.0,2013-07-26,10,30,2013,7,26,2013-07-26 10:30:00
2013-07-28,0.0,11.0,247.0,249.0,2013-07-28,11,0,2013,7,28,2013-07-28 11:00:00
2013-08-11,0.0,10.200000000000001,246.0,248.0,2013-08-11,10,12,2013,8,11,2013-08-11 10:12:00
2013-08-16,0.0,10.4,247.0,249.0,2013-08-16,10,24,2013,8,16,2013-08-16 10:24:00
2013-08-21,313.14,9.8,247.0,249.0,2013-08-21,9,48,2013,8,21,2013-08-21 09:48:00
2013-08-25,0.0,9.9,246.0,248.0,2013-08-25,9,54,2013,8,25,2013-08-25 09:54:00
2013-09-04,313.14,10.9,247.0,248.0,2013-09-04,10,54,2013,9,4,2013-09-04 10:54:00
2013-09-13,316.72,10.700000000000001,247.0,249.0,2013-09-13,10,42,2013,9,13,2013-09-13 10:42:00
2013-09-26,0.0,10.100000000000001,247.0,248.0,2013-09-26,10,6,2013,9,26,2013-09-26 10:06:00
2013-10-10,0.0,10.600000000000001,246.0,248.0,2013-10-10,10,36,2013,10,10,2013-10-10 10:36:00
2013-10-14,0.0,10.600000000000001,247.0,249.0,2013-10-14,10,36,2013,10,14,2013-10-14 10:36:00
2013-10-21,0.0,9.9,247.0,248.0,2013-10-21,9,54,2013,10,21,2013-10-21 09:54:00
2013-10-25,311.18,10.4,247.0,248.0,2013-10-25,10,24,2013,10,25,2013-10-25 10:24:00
2013-10-27,0.0,10.100000000000001,246.0,249.0,2013-10-27,10,6,2013,10,27,2013-10-27 10:06:00
2013-11-13,0.0,10.9,247.0,249.0,2013-11-13,10,54,2013,11,13,2013-11-13 10:54:00
2013-11-18,0.0,11.0,246.0,249.0,2013-11-18,11,0,2013,11,18,2013-11-18 11:00:00
2013-11-27,0.0,10.8,246.0,249.0,2013-11-27,10,48,2013,11,27,2013-11-27 10:48:00
2013-11-28,0.0,11.0,247.0,249.0,2013-11-28,11,0,2013,11,28,2013-11-28 11:00:00
2013-12-03,0.0,9.8,247.0,248.0,2013-12-03,9,48,2013,12,3,2013-12-03 09:48:00
2013-12-18,0.0,9.8,247.0,248.0,2013-12-18,9,48,2013,12,18,2013-12-18 09:48:00
