strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2018-03-28,313.22,10.8,0.972,0.49,2018-03-28,10,48,2018,3,28,2018-03-28 10:48:00
2016-09-15,301.46,10.0,0.972,0.49,2016-09-15,10,0,2016,9,15,2016-09-15 10:00:00
2017-05-05,301.36,9.600000000000001,0.972,0.976,2017-05-05,9,36,2017,5,5,2017-05-05 09:36:00
2017-01-07,307.76,10.9,0.49,0.49,2017-01-07,10,54,2017,1,7,2017-01-07 10:54:00
2016-07-17,294.46,10.0,0.49,0.49,2016-07-17,10,0,2016,7,17,2016-07-17 10:00:00
2018-07-27,301.08,9.600000000000001,0.972,0.49,2018-07-27,9,36,2018,7,27,2018-07-27 09:36:00
2017-12-27,317.2,10.0,0.972,0.976,2017-12-27,10,0,2017,12,27,2017-12-27 10:00:00
2016-10-27,317.48,10.200000000000001,0.972,0.976,2016-10-27,10,12,2016,10,27,2016-10-27 10:12:00
2016-07-28,295.46,10.100000000000001,0.972,0.976,2016-07-28,10,6,2016,7,28,2016-07-28 10:06:00
2018-07-05,302.44,9.9,0.49,0.976,2018-07-05,9,54,2018,7,5,2018-07-05 09:54:00
2018-10-16,312.22,10.600000000000001,0.972,0.49,2018-10-16,10,36,2018,10,16,2018-10-16 10:36:00
2017-04-06,307.86,10.8,0.972,0.976,2017-04-06,10,48,2017,4,6,2017-04-06 10:48:00
2017-08-04,293.46,10.4,0.972,0.976,2017-08-04,10,24,2017,8,4,2017-08-04 10:24:00
2018-11-09,314.06,9.9,0.972,0.976,2018-11-09,9,54,2018,11,9,2018-11-09 09:54:00
2018-05-17,295.44,10.8,0.972,0.976,2018-05-17,10,48,2018,5,17,2018-05-17 10:48:00
2016-12-19,313.92,9.600000000000001,0.972,0.976,2016-12-19,9,36,2016,12,19,2016-12-19 09:36:00
2018-10-09,317.02,9.600000000000001,0.972,0.976,2018-10-09,9,36,2018,10,9,2018-10-09 09:36:00
2016-03-10,308.98,10.9,0.972,0.976,2016-03-10,10,54,2016,3,10,2016-03-10 10:54:00
2016-09-09,305.08,10.8,0.972,0.976,2016-09-09,10,48,2016,9,9,2016-09-09 10:48:00
2018-03-19,316.48,11.0,0.972,0.976,2018-03-19,11,0,2018,3,19,2018-03-19 11:00:00
2017-09-03,303.66,10.100000000000001,0.972,0.976,2017-09-03,10,6,2017,9,3,2017-09-03 10:06:00
2018-06-03,297.90000000000003,10.0,0.972,0.976,2018-06-03,10,0,2018,6,3,2018-06-03 10:00:00
2018-09-08,303.02,9.600000000000001,0.49,0.976,2018-09-08,9,36,2018,9,8,2018-09-08 09:36:00
2018-09-04,305.96,11.0,0.972,0.49,2018-09-04,11,0,2018,9,4,2018-09-04 11:00:00
2017-09-02,306.88,10.200000000000001,0.49,0.49,2017-09-02,10,12,2017,9,2,2017-09-02 10:12:00
2017-08-18,299.7,9.8,0.972,0.49,2017-08-18,9,48,2017,8,18,2017-08-18 09:48:00
2017-12-08,311.94,9.700000000000001,0.972,0.976,2017-12-08,9,42,2017,12,8,2017-12-08 09:42:00
2017-06-02,293.82,10.8,0.972,0.976,2017-06-02,10,48,2017,6,2,2017-06-02 10:48:00
2018-04-27,308.26,10.0,0.972,0.976,2018-04-27,10,0,2018,4,27,2018-04-27 10:00:00
2017-04-20,308.58,10.4,0.972,0.978,2017-04-20,10,24,2017,4,20,2017-04-20 10:24:00
2016-08-24,295.8,11.0,0.972,0.976,2016-08-24,11,0,2016,8,24,2016-08-24 11:00:00
2017-07-16,295.42,10.3,0.974,0.49,2017-07-16,10,18,2017,7,16,2017-07-16 10:18:00
2017-04-04,307.14,10.9,0.49,0.976,2017-04-04,10,54,2017,4,4,2017-04-04 10:54:00
2017-04-14,302.56,10.5,0.974,0.49,2017-04-14,10,30,2017,4,14,2017-04-14 10:30:00
2018-09-23,311.68,9.9,0.972,0.978,2018-09-23,9,54,2018,9,23,2018-09-23 09:54:00
2016-05-04,300.48,10.8,0.972,0.978,2016-05-04,10,48,2016,5,4,2016-05-04 10:48:00
2018-11-28,321.04,10.700000000000001,0.49,0.976,2018-11-28,10,42,2018,11,28,2018-11-28 10:42:00
